file_name,file_path,class_name,class_index
land494.jpg,../../../mcv/datasets/MIT_split/train/Opencountry/land494.jpg,Opencountry,0
nat626.jpg,../../../mcv/datasets/MIT_split/train/Opencountry/nat626.jpg,Opencountry,0
land964.jpg,../../../mcv/datasets/MIT_split/train/Opencountry/land964.jpg,Opencountry,0
natu883.jpg,../../../mcv/datasets/MIT_split/train/Opencountry/natu883.jpg,Opencountry,0
land905.jpg,../../../mcv/datasets/MIT_split/train/Opencountry/land905.jpg,Opencountry,0
land520.jpg,../../../mcv/datasets/MIT_split/train/Opencountry/land520.jpg,Opencountry,0
moun8.jpg,../../../mcv/datasets/MIT_split/train/Opencountry/moun8.jpg,Opencountry,0
natu843.jpg,../../../mcv/datasets/MIT_split/train/Opencountry/natu843.jpg,Opencountry,0
land443.jpg,../../../mcv/datasets/MIT_split/train/Opencountry/land443.jpg,Opencountry,0
sclos30.jpg,../../../mcv/datasets/MIT_split/train/Opencountry/sclos30.jpg,Opencountry,0
natu984.jpg,../../../mcv/datasets/MIT_split/train/Opencountry/natu984.jpg,Opencountry,0
land48.jpg,../../../mcv/datasets/MIT_split/train/Opencountry/land48.jpg,Opencountry,0
land651.jpg,../../../mcv/datasets/MIT_split/train/Opencountry/land651.jpg,Opencountry,0
land600.jpg,../../../mcv/datasets/MIT_split/train/Opencountry/land600.jpg,Opencountry,0
natu586.jpg,../../../mcv/datasets/MIT_split/train/Opencountry/natu586.jpg,Opencountry,0
land577.jpg,../../../mcv/datasets/MIT_split/train/Opencountry/land577.jpg,Opencountry,0
natu734.jpg,../../../mcv/datasets/MIT_split/train/Opencountry/natu734.jpg,Opencountry,0
natu183.jpg,../../../mcv/datasets/MIT_split/train/Opencountry/natu183.jpg,Opencountry,0
n213045.jpg,../../../mcv/datasets/MIT_split/train/Opencountry/n213045.jpg,Opencountry,0
land60.jpg,../../../mcv/datasets/MIT_split/train/Opencountry/land60.jpg,Opencountry,0
natu92.jpg,../../../mcv/datasets/MIT_split/train/Opencountry/natu92.jpg,Opencountry,0
land732.jpg,../../../mcv/datasets/MIT_split/train/Opencountry/land732.jpg,Opencountry,0
land565.jpg,../../../mcv/datasets/MIT_split/train/Opencountry/land565.jpg,Opencountry,0
moun21.jpg,../../../mcv/datasets/MIT_split/train/Opencountry/moun21.jpg,Opencountry,0
land431.jpg,../../../mcv/datasets/MIT_split/train/Opencountry/land431.jpg,Opencountry,0
land545.jpg,../../../mcv/datasets/MIT_split/train/Opencountry/land545.jpg,Opencountry,0
nat724.jpg,../../../mcv/datasets/MIT_split/train/Opencountry/nat724.jpg,Opencountry,0
nat582.jpg,../../../mcv/datasets/MIT_split/train/Opencountry/nat582.jpg,Opencountry,0
land220.jpg,../../../mcv/datasets/MIT_split/train/Opencountry/land220.jpg,Opencountry,0
open11.jpg,../../../mcv/datasets/MIT_split/train/Opencountry/open11.jpg,Opencountry,0
natu596.jpg,../../../mcv/datasets/MIT_split/train/Opencountry/natu596.jpg,Opencountry,0
natu529.jpg,../../../mcv/datasets/MIT_split/train/Opencountry/natu529.jpg,Opencountry,0
land238.jpg,../../../mcv/datasets/MIT_split/train/Opencountry/land238.jpg,Opencountry,0
land957.jpg,../../../mcv/datasets/MIT_split/train/Opencountry/land957.jpg,Opencountry,0
land965.jpg,../../../mcv/datasets/MIT_split/train/Opencountry/land965.jpg,Opencountry,0
fie27.jpg,../../../mcv/datasets/MIT_split/train/Opencountry/fie27.jpg,Opencountry,0
n18054.jpg,../../../mcv/datasets/MIT_split/train/Opencountry/n18054.jpg,Opencountry,0
n676095.jpg,../../../mcv/datasets/MIT_split/train/Opencountry/n676095.jpg,Opencountry,0
nat750.jpg,../../../mcv/datasets/MIT_split/train/Opencountry/nat750.jpg,Opencountry,0
natu856.jpg,../../../mcv/datasets/MIT_split/train/Opencountry/natu856.jpg,Opencountry,0
fie33.jpg,../../../mcv/datasets/MIT_split/train/Opencountry/fie33.jpg,Opencountry,0
land218.jpg,../../../mcv/datasets/MIT_split/train/Opencountry/land218.jpg,Opencountry,0
cdmc937.jpg,../../../mcv/datasets/MIT_split/train/Opencountry/cdmc937.jpg,Opencountry,0
land194.jpg,../../../mcv/datasets/MIT_split/train/Opencountry/land194.jpg,Opencountry,0
land42.jpg,../../../mcv/datasets/MIT_split/train/Opencountry/land42.jpg,Opencountry,0
open38.jpg,../../../mcv/datasets/MIT_split/train/Opencountry/open38.jpg,Opencountry,0
n371053.jpg,../../../mcv/datasets/MIT_split/train/Opencountry/n371053.jpg,Opencountry,0
land345.jpg,../../../mcv/datasets/MIT_split/train/Opencountry/land345.jpg,Opencountry,0
nat423.jpg,../../../mcv/datasets/MIT_split/train/Opencountry/nat423.jpg,Opencountry,0
land625.jpg,../../../mcv/datasets/MIT_split/train/Opencountry/land625.jpg,Opencountry,0
n213062.jpg,../../../mcv/datasets/MIT_split/train/Opencountry/n213062.jpg,Opencountry,0
